2025-09-16 00:33:31 | Entitet_1 | 11024
2025-09-16 00:33:36 | Entitet_1 | 15822
2025-09-16 00:33:36 | Entitet_1 | 10125
2025-09-16 00:33:41 | Entitet_1 | 11817
2025-09-16 00:33:43 | Entitet_1 | 20433
2025-09-16 00:33:45 | Entitet_1 | 7786
2025-09-16 00:33:48 | Entitet_1 | 5313
2025-09-16 00:33:49 | Entitet_0 | 17137
2025-09-16 00:33:51 | Entitet_0 | 15101
2025-09-16 00:33:54 | Entitet_0 | 12908
2025-09-16 00:33:57 | Entitet_1 | 6406
2025-09-16 00:33:58 | Entitet_1 | 13785
2025-09-16 00:34:02 | Entitet_1 | 12737
2025-09-16 00:34:04 | Entitet_0 | 19200
2025-09-16 00:34:06 | Entitet_1 | 5144
2025-09-16 00:34:08 | Entitet_1 | 16071
2025-09-16 00:34:12 | Entitet_1 | 17262
2025-09-16 00:34:14 | Entitet_1 | 6339
2025-09-16 00:34:19 | Entitet_0 | 15280
2025-09-16 00:34:19 | Entitet_0 | 16917
2025-09-16 00:34:22 | Entitet_0 | 19687
2025-09-16 00:34:26 | Entitet_1 | 11774
2025-09-16 00:34:27 | Entitet_0 | 7446
2025-09-16 00:34:31 | Entitet_0 | 20087
2025-09-16 00:34:31 | Entitet_1 | 16998
2025-09-16 00:34:36 | Entitet_1 | 7972
2025-09-16 00:34:37 | Entitet_1 | 20659
2025-09-16 00:34:40 | Entitet_0 | 8690
2025-09-16 00:34:41 | Entitet_1 | 6603
2025-09-16 00:34:45 | Entitet_0 | 10664
2025-09-16 00:34:45 | Entitet_1 | 17601
2025-09-16 00:34:49 | Entitet_1 | 4583
2025-09-16 00:34:50 | Entitet_1 | 10289
2025-09-16 00:34:54 | Entitet_0 | 15914
2025-09-16 00:34:55 | Entitet_1 | 13578
2025-09-16 00:34:57 | Entitet_0 | 7595
2025-09-16 00:35:00 | Entitet_0 | 10895
2025-09-16 00:55:53 | Entitet_1 | 5041
2025-09-16 00:55:58 | Entitet_1 | 16558
2025-09-16 00:56:02 | Entitet_1 | 19661
2025-09-16 00:56:04 | Entitet_0 | 10240
2025-09-16 00:56:06 | Entitet_1 | 17350
2025-09-16 00:56:10 | Entitet_0 | 10316
2025-09-16 00:56:12 | Entitet_0 | 6602
2025-09-16 00:56:15 | Entitet_1 | 12874
2025-09-16 00:56:18 | Entitet_1 | 20526
2025-09-16 00:56:19 | Entitet_1 | 15194
2025-09-16 00:56:21 | Entitet_1 | 19054
2025-09-16 00:56:25 | Entitet_1 | 12702
2025-09-16 00:56:26 | Entitet_1 | 11642
2025-09-16 00:56:29 | Entitet_1 | 13611
2025-09-16 00:56:30 | Entitet_0 | 17528
2025-09-16 00:56:33 | Entitet_0 | 16294
2025-09-16 00:56:34 | Entitet_1 | 9815
2025-09-16 00:56:40 | Entitet_0 | 15746
2025-09-16 00:56:41 | Entitet_1 | 20358
2025-09-16 00:56:43 | Entitet_1 | 9353
2025-09-16 00:56:45 | Entitet_1 | 14380
2025-09-16 00:56:49 | Entitet_0 | 18691
2025-09-16 00:56:52 | Entitet_1 | 10889
2025-09-16 00:56:56 | Entitet_1 | 20177
2025-09-16 00:56:56 | Entitet_0 | 4723
2025-09-16 00:57:00 | Entitet_1 | 6206
2025-09-16 00:57:01 | Entitet_0 | 4328
2025-09-16 00:57:04 | Entitet_1 | 9700
2025-09-16 00:57:05 | Entitet_0 | 14747
2025-09-16 00:57:10 | Entitet_0 | 13769
2025-09-16 00:57:12 | Entitet_0 | 20551
2025-09-16 00:57:17 | Entitet_1 | 15638
2025-09-16 00:57:17 | Entitet_1 | 9245
2025-09-16 00:57:20 | Entitet_0 | 19961
2025-09-16 00:57:22 | Entitet_1 | 18917
2025-09-16 00:57:25 | Entitet_0 | 10159
2025-09-16 00:57:27 | Entitet_0 | 13679
2025-09-16 00:57:29 | Entitet_0 | 9886
2025-09-16 00:57:34 | Entitet_1 | 18513
2025-09-16 00:57:35 | Entitet_0 | 7499
2025-09-16 00:57:39 | Entitet_0 | 6320
2025-09-16 00:57:41 | Entitet_1 | 13166
2025-09-16 00:57:44 | Entitet_1 | 18886
2025-09-16 00:57:45 | Entitet_0 | 10492
2025-09-16 00:57:50 | Entitet_0 | 20625
2025-09-16 00:57:51 | Entitet_1 | 16678
2025-09-16 00:57:56 | Entitet_1 | 7469
2025-09-16 00:57:56 | Entitet_1 | 9051
2025-09-16 00:58:01 | Entitet_1 | 18307
2025-09-16 00:58:02 | Entitet_1 | 11038
2025-09-16 00:58:05 | Entitet_0 | 14306
2025-09-16 00:58:07 | Entitet_0 | 18014
2025-09-16 00:58:08 | Entitet_0 | 9312
2025-09-16 00:58:10 | Entitet_0 | 15637
2025-09-16 00:58:11 | Entitet_1 | 6505
2025-09-16 01:00:58 | Entitet_0 | 12945
2025-09-16 01:01:04 | Entitet_0 | 6844
2025-09-16 01:01:06 | Entitet_0 | 13538
2025-09-16 01:01:07 | Entitet_1 | 17247
2025-09-16 01:01:10 | Entitet_1 | 12724
2025-09-16 01:01:12 | Entitet_0 | 5581
2025-09-16 01:01:15 | Entitet_0 | 13129
2025-09-16 01:01:15 | Entitet_0 | 6877
2025-09-16 01:01:20 | Entitet_1 | 3246
2025-09-16 01:01:20 | Entitet_0 | 17759
2025-09-16 01:01:25 | Entitet_1 | 15111
2025-09-16 01:01:25 | Entitet_1 | 15426
2025-09-16 01:01:57 | Entitet_0 | 9815
2025-09-16 01:02:04 | Entitet_1 | 5392
2025-09-16 01:02:08 | Entitet_0 | 4151
2025-09-16 01:02:08 | Entitet_0 | 4338
2025-09-16 01:02:12 | Entitet_1 | 7552
2025-09-16 01:02:15 | Entitet_1 | 12185
2025-09-16 01:02:18 | Entitet_0 | 20941
2025-09-16 01:02:20 | Entitet_0 | 4354
2025-09-16 01:02:24 | Entitet_1 | 20156
2025-09-16 01:02:27 | Entitet_0 | 13916
2025-09-16 01:02:30 | Entitet_0 | 11780
2025-09-16 01:02:30 | Entitet_0 | 17074
2025-09-16 01:02:33 | Entitet_1 | 10493
2025-09-16 01:02:35 | Entitet_0 | 3821
2025-09-16 01:02:39 | Entitet_1 | 12656
2025-09-16 01:02:41 | Entitet_0 | 8680
2025-09-16 01:02:45 | Entitet_0 | 10067
2025-09-16 01:02:48 | Entitet_1 | 9285
2025-09-16 01:02:50 | Entitet_0 | 20824
2025-09-16 01:02:53 | Entitet_1 | 7606
2025-09-16 01:02:55 | Entitet_0 | 18236
2025-09-16 01:02:58 | Entitet_0 | 14573
2025-09-16 01:03:01 | Entitet_1 | 18721
2025-09-16 01:03:02 | Entitet_1 | 18484
2025-09-16 01:03:05 | Entitet_1 | 20190
2025-09-16 01:03:06 | Entitet_0 | 11185
2025-09-16 01:03:08 | Entitet_0 | 15540
2025-09-16 01:03:10 | Entitet_1 | 14168
2025-09-16 01:03:15 | Entitet_1 | 12175
2025-09-16 01:03:16 | Entitet_1 | 13297
2025-09-16 01:03:20 | Entitet_1 | 13882
2025-09-16 01:03:21 | Entitet_0 | 18038
2025-09-16 01:03:26 | Entitet_1 | 11786
2025-09-16 01:03:28 | Entitet_0 | 13695
2025-09-16 01:03:32 | Entitet_0 | 15243
2025-09-16 01:03:34 | Entitet_1 | 15158
2025-09-16 01:03:39 | Entitet_0 | 20152
2025-09-16 01:03:39 | Entitet_1 | 8980
2025-09-16 01:03:43 | Entitet_1 | 8695
2025-09-16 01:03:44 | Entitet_1 | 17286
2025-09-16 01:03:49 | Entitet_1 | 6233
2025-09-16 01:03:50 | Entitet_0 | 6090
2025-09-16 01:03:55 | Entitet_1 | 3734
2025-09-16 01:03:56 | Entitet_0 | 18938
2025-09-16 01:03:59 | Entitet_0 | 8185
2025-09-16 01:04:00 | Entitet_1 | 16008
2025-09-16 01:04:03 | Entitet_0 | 3973
2025-09-16 01:04:05 | Entitet_1 | 7661
2025-09-16 01:04:08 | Entitet_0 | 13961
2025-09-16 01:04:10 | Entitet_0 | 9559
2025-09-16 01:04:13 | Entitet_0 | 8852
2025-09-16 01:04:16 | Entitet_1 | 4219
2025-09-16 01:04:19 | Entitet_0 | 18823
2025-09-16 01:04:19 | Entitet_0 | 11390
2025-09-16 01:04:24 | Entitet_1 | 7642
2025-09-16 01:04:26 | Entitet_1 | 14294
2025-09-16 01:04:29 | Entitet_0 | 14362
2025-09-16 01:04:31 | Entitet_1 | 7841
2025-09-16 01:04:34 | Entitet_1 | 10196
2025-09-16 01:04:36 | Entitet_1 | 19972
2025-09-16 01:04:41 | Entitet_1 | 7587
2025-09-16 01:04:41 | Entitet_0 | 14108
2025-09-16 01:04:45 | Entitet_0 | 18354
2025-09-16 01:04:45 | Entitet_1 | 3596
2025-09-16 01:04:50 | Entitet_1 | 12993
2025-09-16 01:04:50 | Entitet_0 | 3185
2025-09-16 01:04:55 | Entitet_0 | 15705
2025-09-16 01:04:56 | Entitet_0 | 11150
2025-09-16 01:04:59 | Entitet_1 | 20545
2025-09-16 01:04:59 | Entitet_0 | 3345
2025-09-16 01:08:09 | Entitet_0 | 13038
2025-09-16 01:08:12 | Entitet_1 | 11488
2025-09-16 01:08:18 | Entitet_1 | 7912
2025-09-16 01:08:23 | Entitet_0 | 18307
2025-09-16 01:09:09 | Entitet_1 | 19516
2025-09-16 01:09:15 | Entitet_1 | 16386
2025-09-16 01:09:19 | Entitet_1 | 9306
2025-09-16 01:09:23 | Entitet_1 | 11505
2025-09-16 01:21:55 | Entitet_0 | 14027
2025-09-16 01:21:59 | Entitet_1 | 5086
2025-09-16 01:22:04 | Entitet_0 | 12236
2025-09-16 01:22:10 | Entitet_0 | 19095
2025-09-16 01:22:17 | Entitet_1 | 5610
2025-09-16 01:22:21 | Entitet_1 | 7828
2025-09-16 01:22:25 | Entitet_0 | 10319
2025-09-16 01:22:30 | Entitet_1 | 14121
2025-09-16 01:22:35 | Entitet_1 | 17697
2025-09-16 01:22:42 | Entitet_1 | 5421
2025-09-16 01:22:48 | Entitet_0 | 20868
2025-09-16 01:22:55 | Entitet_0 | 13453
2025-09-16 01:23:00 | Entitet_0 | 13866
2025-09-16 01:23:06 | Entitet_1 | 18688
2025-09-16 01:23:10 | Entitet_0 | 17711
2025-09-16 01:23:15 | Entitet_1 | 10955
2025-09-16 01:23:19 | Entitet_1 | 3842
2025-09-16 01:23:26 | Entitet_0 | 14314
2025-09-16 01:23:30 | Entitet_1 | 14021
2025-09-16 01:23:37 | Entitet_1 | 4042
2025-09-16 01:29:14 | Entitet_0 | 13843
2025-09-16 01:29:18 | Entitet_0 | 18660
2025-09-16 01:29:21 | Entitet_0 | 7927
2025-09-16 01:29:27 | Entitet_0 | 15153
2025-09-16 01:29:33 | Entitet_1 | 7925
2025-09-16 01:31:07 | Entitet_1 | 4764
2025-09-16 01:31:11 | Entitet_0 | 5598
2025-09-16 01:31:18 | Entitet_1 | 3357
2025-09-16 01:31:23 | Entitet_0 | 10729
2025-09-16 01:31:28 | Entitet_0 | 3125
2025-09-16 01:31:32 | Entitet_0 | 16258
2025-09-16 01:31:37 | Entitet_1 | 10437
2025-09-16 01:31:42 | Entitet_1 | 4058
2025-09-16 01:31:47 | Entitet_0 | 12545
2025-09-16 01:31:50 | Entitet_0 | 16320
2025-09-16 01:31:54 | Entitet_0 | 17780
2025-09-16 01:32:00 | Entitet_1 | 9970
2025-09-16 01:32:04 | Entitet_1 | 20108
2025-09-16 01:32:07 | Entitet_0 | 20572
2025-09-16 01:32:12 | Entitet_1 | 16634
2025-09-16 01:44:02 | Entitet_0 | 11970
2025-09-16 01:44:06 | Entitet_1 | 9348
2025-09-16 01:44:12 | Entitet_0 | 9709
2025-09-16 01:44:18 | Entitet_1 | 5711
2025-09-16 01:44:21 | Entitet_1 | 12756
2025-09-16 01:44:24 | Entitet_0 | 17327
2025-09-16 01:44:29 | Entitet_1 | 7633
2025-09-16 01:44:33 | Entitet_1 | 6152
2025-09-16 01:44:38 | Entitet_0 | 10994
2025-09-16 01:45:05 | Entitet_1 | 5404
2025-09-16 01:45:08 | Entitet_0 | 3439
2025-09-16 01:45:14 | Entitet_0 | 15004
2025-09-16 01:45:19 | Entitet_1 | 8376
2025-09-16 01:45:23 | Entitet_1 | 10545
2025-09-16 01:45:27 | Entitet_0 | 3539
2025-09-16 01:45:32 | Entitet_1 | 5906
2025-09-16 01:45:37 | Entitet_0 | 18658
2025-09-16 01:45:43 | Entitet_0 | 6975
2025-09-16 08:39:40 | Entitet_0 | 14254
2025-09-16 08:39:47 | Entitet_1 | 13746
2025-09-16 08:39:52 | Entitet_1 | 12597
2025-09-16 08:39:57 | Entitet_0 | 11288
2025-09-16 08:40:01 | Entitet_1 | 8791
2025-09-16 08:40:04 | Entitet_0 | 17332
2025-09-16 08:40:11 | Entitet_1 | 17244
2025-09-16 08:40:17 | Entitet_0 | 12179
2025-09-16 08:40:22 | Entitet_1 | 7000
2025-09-16 08:40:28 | Entitet_0 | 7605
2025-09-16 08:40:33 | Entitet_0 | 14647
2025-09-16 08:40:39 | Entitet_0 | 9004
2025-09-16 08:40:45 | Entitet_1 | 6537
2025-09-16 08:40:52 | Entitet_1 | 8752
2025-09-16 08:40:57 | Entitet_0 | 6652
2025-09-16 08:41:02 | Entitet_1 | 10143
2025-09-16 08:41:07 | Entitet_0 | 4519
2025-09-16 08:41:13 | Entitet_0 | 14005
2025-09-16 08:41:18 | Entitet_0 | 17950
2025-09-16 08:41:22 | Entitet_1 | 17292
2025-09-16 08:41:26 | Entitet_1 | 9675
2025-09-16 08:41:30 | Entitet_0 | 5951
2025-09-16 08:41:37 | Entitet_0 | 10860
2025-09-16 08:41:44 | Entitet_0 | 13172
2025-09-16 08:41:49 | Entitet_0 | 3999
2025-09-16 08:41:54 | Entitet_0 | 3716
2025-09-16 08:41:58 | Entitet_1 | 8938
2025-09-16 08:42:05 | Entitet_0 | 10284
2025-09-16 08:42:08 | Entitet_1 | 16756
2025-09-16 08:42:12 | Entitet_0 | 5469
2025-09-16 08:42:17 | Entitet_1 | 7444
2025-09-16 08:42:21 | Entitet_0 | 19388
2025-09-16 08:42:28 | Entitet_0 | 3250
2025-09-16 08:42:31 | Entitet_1 | 9893
2025-09-16 08:42:38 | Entitet_1 | 17244
2025-09-16 08:42:43 | Entitet_0 | 5603
2025-09-16 08:42:49 | Entitet_0 | 16144
2025-09-16 08:42:55 | Entitet_1 | 12612
2025-09-16 08:43:00 | Entitet_1 | 13284
2025-09-16 08:43:07 | Entitet_0 | 8798
2025-09-16 08:43:11 | Entitet_1 | 3093
2025-09-16 08:43:15 | Entitet_0 | 14240
2025-09-16 08:43:20 | Entitet_0 | 15761
2025-09-16 08:43:23 | Entitet_1 | 4277
2025-09-16 08:43:26 | Entitet_0 | 8379
2025-09-16 08:43:33 | Entitet_1 | 11720
2025-09-16 08:43:39 | Entitet_1 | 15032
2025-09-16 08:43:44 | Entitet_0 | 6483
2025-09-16 08:43:49 | Entitet_1 | 18661
2025-09-16 08:43:55 | Entitet_1 | 18763
2025-09-16 08:43:59 | Entitet_1 | 4967
2025-09-16 08:44:05 | Entitet_1 | 19215
2025-09-16 08:44:10 | Entitet_1 | 6026
2025-09-16 08:44:13 | Entitet_0 | 19830
2025-09-16 08:44:18 | Entitet_0 | 12437
2025-09-16 08:44:24 | Entitet_1 | 12723
2025-09-16 08:44:28 | Entitet_1 | 15313
2025-09-16 08:44:31 | Entitet_0 | 11165
2025-09-16 08:44:37 | Entitet_1 | 8364
2025-09-16 08:44:43 | Entitet_1 | 16913
2025-09-16 08:44:49 | Entitet_1 | 7659
2025-09-16 08:44:56 | Entitet_1 | 12727
2025-09-16 08:45:02 | Entitet_0 | 14320
2025-09-16 08:45:07 | Entitet_1 | 6683
2025-09-16 08:45:11 | Entitet_0 | 11120
2025-09-16 08:45:17 | Entitet_0 | 4239
2025-09-16 08:45:23 | Entitet_1 | 20050
2025-09-16 08:45:27 | Entitet_0 | 10582
2025-09-16 08:45:31 | Entitet_0 | 14337
2025-09-16 08:45:37 | Entitet_0 | 18463
2025-09-16 08:45:42 | Entitet_1 | 16824
2025-09-16 08:45:47 | Entitet_0 | 13722
2025-09-16 08:45:53 | Entitet_1 | 13888
2025-09-16 08:46:00 | Entitet_1 | 10756
2025-09-16 08:46:06 | Entitet_1 | 20061
2025-09-16 08:46:11 | Entitet_1 | 19314
2025-09-16 08:46:14 | Entitet_1 | 13730
2025-09-16 08:46:18 | Entitet_0 | 5607
2025-09-16 08:46:25 | Entitet_0 | 5297
2025-09-16 08:46:31 | Entitet_1 | 12967
2025-09-16 08:46:38 | Entitet_0 | 8325
2025-09-16 08:46:44 | Entitet_1 | 3057
2025-09-16 08:46:49 | Entitet_1 | 3609
2025-09-16 08:46:55 | Entitet_0 | 13467
2025-09-16 08:47:00 | Entitet_1 | 3902
2025-09-16 08:47:05 | Entitet_0 | 14527
2025-09-16 08:47:10 | Entitet_1 | 11670
2025-09-16 08:47:16 | Entitet_1 | 5123
2025-09-16 08:47:20 | Entitet_0 | 10625
2025-09-16 08:47:26 | Entitet_1 | 20784
2025-09-16 08:47:31 | Entitet_1 | 20297
2025-09-16 08:47:34 | Entitet_0 | 10046
2025-09-16 08:47:38 | Entitet_0 | 3758
2025-09-16 08:48:20 | Entitet_1 | 15051
2025-09-16 08:48:24 | Entitet_0 | 7129
2025-09-16 08:48:31 | Entitet_1 | 16583
2025-09-16 08:48:35 | Entitet_1 | 7212
2025-09-16 08:51:44 | Entitet_0 | 11400
2025-09-16 08:51:49 | Entitet_1 | 14430
2025-09-16 08:51:56 | Entitet_0 | 12480
2025-09-16 08:52:02 | Entitet_0 | 6524
2025-09-16 08:52:06 | Entitet_0 | 5661
2025-09-16 08:52:12 | Entitet_1 | 4557
2025-09-16 08:52:18 | Entitet_0 | 6718
2025-09-16 08:52:25 | Entitet_0 | 5590
2025-09-16 08:52:28 | Entitet_0 | 12395
2025-09-16 08:52:32 | Entitet_1 | 16173
2025-09-16 08:52:36 | Entitet_0 | 19160
2025-09-16 08:52:39 | Entitet_0 | 7170
2025-09-16 08:54:00 | Entitet_1 | 19627
2025-09-16 08:54:07 | Entitet_0 | 10458
2025-09-16 08:54:12 | Entitet_0 | 3854
2025-09-16 08:54:18 | Entitet_0 | 18804
2025-09-16 08:54:24 | Entitet_0 | 17832
2025-09-16 08:54:29 | Entitet_0 | 5748
2025-09-16 08:54:32 | Entitet_1 | 10106
2025-09-16 08:54:37 | Entitet_0 | 15870
2025-09-16 08:54:43 | Entitet_1 | 6994
2025-09-16 08:54:49 | Entitet_1 | 14218
2025-09-16 08:54:55 | Entitet_0 | 8816
2025-09-16 08:55:00 | Entitet_0 | 11967
2025-09-16 08:55:06 | Entitet_1 | 14262
2025-09-16 08:55:10 | Entitet_1 | 12717
2025-09-16 08:55:15 | Entitet_0 | 9995
2025-09-16 08:55:22 | Entitet_0 | 14829
2025-09-16 08:55:27 | Entitet_1 | 8775
2025-09-16 08:55:31 | Entitet_1 | 19939
2025-09-16 08:55:35 | Entitet_1 | 15481
2025-09-16 08:55:38 | Entitet_0 | 10433
2025-09-16 08:55:42 | Entitet_1 | 7386
2025-09-16 08:55:47 | Entitet_0 | 8912
2025-09-16 08:57:30 | Entitet_0 | 7411
2025-09-16 08:57:35 | Entitet_0 | 20904
2025-09-16 08:57:39 | Entitet_0 | 15498
2025-09-16 08:57:43 | Entitet_1 | 15652
2025-09-16 08:57:47 | Entitet_0 | 5658
2025-09-16 08:59:26 | Entitet_0 | 7006
2025-09-16 08:59:31 | Entitet_1 | 8535
2025-09-16 08:59:34 | Entitet_0 | 15379
2025-09-16 08:59:41 | Entitet_1 | 17120
2025-09-16 08:59:45 | Entitet_0 | 3347
2025-09-16 09:00:20 | Entitet_0 | 18103
2025-09-16 09:00:25 | Entitet_1 | 10503
2025-09-16 09:00:28 | Entitet_0 | 16386
2025-09-16 09:00:33 | Entitet_0 | 11486
2025-09-16 09:00:38 | Entitet_1 | 12633
2025-09-16 09:03:10 | Entitet_0 | 13503
2025-09-16 09:03:16 | Entitet_0 | 18043
2025-09-16 09:03:21 | Entitet_0 | 13562
2025-09-16 09:03:28 | Entitet_0 | 19736
2025-09-16 09:03:32 | Entitet_0 | 9936
2025-09-16 09:03:37 | Entitet_0 | 17101
2025-09-16 09:03:43 | Entitet_0 | 4847
2025-09-16 09:03:47 | Entitet_1 | 7793
2025-09-16 09:03:51 | Entitet_1 | 7424
2025-09-16 09:03:57 | Entitet_1 | 15576
2025-09-16 09:04:04 | Entitet_1 | 18295
2025-09-16 09:04:07 | Entitet_0 | 7226
2025-09-16 09:04:11 | Entitet_0 | 4993
2025-09-16 09:04:15 | Entitet_1 | 9673
2025-09-16 09:04:19 | Entitet_0 | 5364
2025-09-16 09:04:23 | Entitet_1 | 8706
2025-09-16 09:04:29 | Entitet_1 | 16469
2025-09-16 09:04:33 | Entitet_0 | 4512
2025-09-16 09:04:36 | Entitet_0 | 14886
2025-09-16 09:04:40 | Entitet_0 | 12641
2025-09-16 09:04:46 | Entitet_1 | 15207
2025-09-16 09:04:52 | Entitet_0 | 15816
2025-09-16 09:04:56 | Entitet_0 | 6405
2025-09-16 09:04:59 | Entitet_0 | 5413
2025-09-16 09:05:05 | Entitet_1 | 15257
2025-09-16 09:21:24 | Entitet_0 | 12961
2025-09-16 09:21:28 | Entitet_0 | 15689
2025-09-16 09:21:33 | Entitet_1 | 5718
2025-09-16 09:22:01 | Entitet_0 | 20908
2025-09-16 09:22:07 | Entitet_1 | 20687
2025-09-16 09:22:10 | Entitet_1 | 15047
2025-09-16 09:22:14 | Entitet_1 | 9495
2025-09-16 09:22:19 | Entitet_1 | 11425
2025-09-16 09:22:24 | Entitet_0 | 9522
2025-09-16 09:24:05 | Entitet_1 | 20342
2025-09-16 09:24:08 | Entitet_0 | 6671
2025-09-16 09:24:14 | Entitet_1 | 13878
2025-09-16 09:24:19 | Entitet_0 | 5237
2025-09-16 09:24:26 | Entitet_1 | 18608
2025-09-16 09:24:33 | Entitet_1 | 6935
2025-09-16 09:24:38 | Entitet_1 | 9040
2025-09-16 09:24:41 | Entitet_0 | 12356
2025-09-16 09:24:45 | Entitet_1 | 3621
2025-09-16 09:26:13 | Entitet_0 | 19238
2025-09-16 09:26:17 | Entitet_1 | 20072
2025-09-16 09:26:20 | Entitet_1 | 11409
2025-09-16 09:26:27 | Entitet_1 | 15782
2025-09-16 09:26:31 | Entitet_1 | 5026
2025-09-16 09:26:36 | Entitet_0 | 10445
2025-09-16 09:26:42 | Entitet_1 | 16155
2025-09-16 09:26:48 | Entitet_1 | 7960
2025-09-16 09:26:54 | Entitet_1 | 6223
2025-09-16 09:26:59 | Entitet_1 | 9855
2025-09-16 09:27:04 | Entitet_1 | 15756
2025-09-16 09:27:11 | Entitet_0 | 18341
2025-09-16 09:27:16 | Entitet_1 | 17729
2025-09-16 09:27:22 | Entitet_1 | 7198
2025-09-16 09:27:27 | Entitet_1 | 16585
2025-09-16 09:27:33 | Entitet_0 | 15526
2025-09-16 09:27:36 | Entitet_0 | 9930
2025-09-16 09:27:42 | Entitet_0 | 5045
2025-09-16 09:27:45 | Entitet_0 | 11073
2025-09-16 09:29:50 | Entitet_0 | 19606
2025-09-16 09:29:56 | Entitet_1 | 12635
2025-09-16 09:30:00 | Entitet_1 | 12478
2025-09-16 09:30:07 | Entitet_0 | 5797
2025-09-16 09:30:11 | Entitet_0 | 12197
2025-09-16 09:30:15 | Entitet_1 | 16818
2025-09-16 09:30:21 | Entitet_1 | 3519
2025-09-16 09:30:25 | Entitet_1 | 14937
